1660241461215759500[27.8769531, 28.2197247, 27.8524685, 29.2480392, 28.4400768, 27.7055683, 25.5020351, 26.4324169, 28.1462727, 32.9940414, 27.9014378, 27.9014378, 30.4232559, 29.1745892, 28.0238552, 19.0401649, 27.4852142, 27.044508, 27.3627949, 27.3627949, 24.9633961, 25.4041004, 27.730051, 28.1707573, 27.7055683]
1660241463420848400[27.9504032, 28.1462727, 27.8524685, 29.1745892, 28.4400768, 27.7055683, 25.5020351, 26.4324169, 28.0728226, 33.1409454, 27.7545338, 27.9014378, 30.4232559, 29.3214893, 28.0238552, 19.0401649, 27.4117641, 27.044508, 27.3627949, 27.3627949, 25.0368462, 25.2572002, 27.656599, 28.2442074, 27.7790184]
1660241465620823700[27.9504032, 28.1462727, 27.8279858, 29.1745892, 28.3911114, 27.730051, 25.5020351, 26.3589649, 28.1462727, 33.1409454, 27.8279858, 27.9014378, 30.4722233, 29.2235546, 27.9504032, 18.9653187, 27.4852142, 27.11796, 27.3627949, 27.3627949, 25.0613308, 25.355135, 27.730051, 28.1707573, 27.7790184]
1660241467818560800[28.0238552, 28.1707573, 27.9014378, 29.1745892, 28.4645615, 27.730051, 25.5754871, 26.3589649, 27.9993725, 33.1409454, 27.7545338, 27.9014378, 30.3987713, 29.2235546, 27.8769531, 18.8904724, 27.4852142, 27.0689907, 27.2158947, 27.2893448, 25.1347809, 25.355135, 27.7545338, 28.1952419, 27.7055683]
1660241470019902400[27.9748878, 28.2442074, 27.8279858, 29.2480392, 28.4645615, 27.730051, 25.5020351, 26.2855129, 28.0728226, 33.1409454, 27.8279858, 27.9014378, 30.4722233, 29.2235546, 28.0238552, 18.8156242, 27.5096989, 27.2158947, 27.2893448, 27.2893448, 25.0613308, 25.4285851, 27.6810837, 28.268692, 27.7545338]
1660241472221688300[27.9014378, 28.2442074, 27.8524685, 29.1745892, 28.3911114, 27.730051, 25.4285851, 26.3589649, 28.0728226, 33.0674896, 27.8279858, 27.9748878, 30.5211906, 29.1501045, 28.0238552, 18.8156242, 27.4362469, 27.2158947, 27.3138294, 27.2403774, 24.9878788, 25.4285851, 27.6076336, 28.1952419, 27.7545338]
1660241474422382900[27.9748878, 28.0973072, 27.8524685, 29.2480392, 28.3911114, 27.730051, 25.5020351, 26.3589649, 28.0728226, 33.2143936, 27.7545338, 27.8279858, 30.5211906, 29.2725239, 27.8769531, 18.8405724, 27.4362469, 26.9955406, 27.3872795, 27.3872795, 25.0613308, 25.5020351, 27.7545338, 28.1952419, 27.6810837]
1660241476625199100[27.9748878, 28.1707573, 27.8524685, 29.1745892, 28.3911114, 27.730051, 25.5020351, 26.3589649, 28.0238552, 33.1409454, 27.7545338, 27.9014378, 30.5211906, 29.2725239, 27.9748878, 18.8405724, 27.3383121, 27.1424427, 27.3138294, 27.3872795, 25.0613308, 25.355135, 27.6810837, 28.1952419, 27.7055683]
1660241478823562600[27.9748878, 28.0973072, 27.7790184, 29.1745892, 28.4645615, 27.656599, 25.5020351, 26.3589649, 28.0973072, 33.2388763, 27.8279858, 27.8769531, 30.5211906, 29.345974, 27.9014378, 18.7657261, 27.4852142, 27.11796, 27.3872795, 27.2893448, 25.1347809, 25.4285851, 27.6810837, 28.1217899, 27.7790184]
1660241481025249400[27.9748878, 28.1707573, 27.8524685, 29.1745892, 28.4890461, 27.656599, 25.4285851, 26.2855129, 28.0973072, 33.1654282, 27.730051, 27.803503, 30.4232559, 29.345974, 27.9748878, 18.7657261, 27.4117641, 27.11796, 27.2893448, 27.2893448, 25.1102962, 25.355135, 27.6810837, 28.1217899, 27.7790184]
